Date,NEG,NEU,POS
2017-03-24,0.665594449887673,0.6018696849544843,0.06586925250788529
2017-03-25,0.2348829412367195,0.2774983197450638,0.8209519895414511
2017-03-26,0.49193317850586027,0.2532421688859661,0.5881580032097796
2017-03-27,0.39189953803240013,0.4146288645764192,0.5268049190441767
2017-03-28,0.4929883777707194,0.4757711427907149,0.3645738232880831
2017-03-29,0.7755969098458687,0.43676116690039635,0.12097529911746581
2017-03-30,0.7626803511132797,0.21802703787883124,0.3526259578453998
2017-03-31,0.47111789882183075,0.6527987768252691,0.209416676312685
2017-04-01,0.6170440530404449,0.06240162129203478,0.6538876942358911
2017-04-02,0.25460008966426056,0.7918126285076141,0.2869205983976523
2017-04-03,0.8517191807428995,0.3976210989058018,0.083993061290433
2017-04-04,0.8079906590282917,0.3511058712999026,0.1742367927605907
2017-04-05,0.32771192328073084,0.1740103711684545,0.8316109273582697
2017-04-06,0.4471216635235275,0.4715340621769428,0.41467757041876513
2017-04-07,0.8076219383316735,0.18656133549908796,0.3391500444461902
2017-04-08,0.6059186450826625,0.5511814604202906,0.1762332320213318
2017-04-09,0.2266931856671969,0.4481614784648021,0.6584786660969257
2017-04-10,0.3544522877782583,0.5565647731224695,0.42231617743770283
2017-04-11,0.27601560205221176,0.6466778616110483,0.4106399267911911
2017-04-12,0.5285612106478462,0.2847796032826106,0.5199924708964924
2017-04-13,0.559627411654219,0.23422344028949738,0.5394824442143241
2017-04-14,0.6993612487179538,0.25886910781264305,0.3751030173152685
2017-04-15,0.5116195570056637,0.4889782990018527,0.3327354678573708
2017-04-16,0.5713952363779148,0.46938810249169666,0.29254996683448553
2017-04-17,0.6207569352506349,0.10408333161224921,0.6084931145111719
2017-04-18,0.6968221912781397,0.46695425485571224,0.16955698871364197
2017-04-19,0.2571118166670203,0.5857477722068628,0.490473710000515
2017-04-20,0.45107781514525414,0.2940306303401788,0.5882248599082232
2017-04-21,0.3566599729626129,0.3771645228068034,0.5995087946454684
2017-04-22,0.3050523258280009,0.4436905359228452,0.5845905455450217
2017-04-23,0.4798728472863634,0.3375520718594392,0.5159084888485571
2017-04-24,0.7161952257156372,0.5291407704353333,0.08799736139674981
2017-04-25,0.19786889664828777,0.5930057962735494,0.5424586832523346
2017-04-26,0.209859093107904,0.35699810087680817,0.7664761357009411
2017-04-27,0.869947279493014,0.21658961568027735,0.24679648294113576
2017-04-28,0.48939049243927,0.665013829867045,0.17892906224975982
2017-04-29,0.40738661711414653,0.5064415410161018,0.4195052199065685
2017-04-30,0.3449382733282012,0.18552548624575138,0.8028696473532667
2017-05-01,0.30100801967394847,0.06582677426437537,0.9664986270169417
2017-05-02,0.3634738490606348,0.32328337989747524,0.6465761003394922
2017-05-03,0.7494965878625711,0.49856342126925784,0.0852733973103265
2017-05-04,0.8078161800901095,0.22020533680915833,0.30531184934079647
2017-05-05,0.547653096417586,0.44620150327682495,0.33947870414704084
2017-05-06,0.13920434700169912,0.2395474538207054,0.9545815959572792
2017-05-07,0.8639756559083859,0.186737430592378,0.28262017217154306
2017-05-08,0.03213108703494072,0.7155708968639374,0.5856314102808634
2017-05-09,0.8854699425088862,0.19997568676869074,0.24788767588324845
2017-05-10,0.36639025108888745,0.18181912042200565,0.7851239412557334
2017-05-11,0.9507941827178001,0.32051875814795494,0.06202046456746757
2017-05-12,1.1620606780052185,0.15923399602373442,0.01203856353337566
2017-05-13,0.6885657800982395,0.4371942797054847,0.20757326002543172
2017-05-14,0.37068903632462025,0.47000789518157643,0.49263634035984677
2017-05-15,0.4048870455784102,0.6492724021275839,0.2791738783319791
2017-05-16,0.3919575397546093,0.6375416417916616,0.3038341924548149
2017-05-17,0.24444646330084652,0.4120527133345604,0.6768341915061077
2017-05-18,0.35206301293025416,0.26856289245188236,0.712707399080197
2017-05-19,0.34112410072702914,0.22023705455164114,0.7719722324982285
2017-05-20,0.7273045461624861,0.43146959754327935,0.17455923339972892
2017-05-21,0.6371273845434189,0.41387257476647693,0.28233344030256075
2017-05-22,0.6861084369011223,0.47936254056791466,0.16786239917079607
2017-05-23,0.7106486479751766,0.33875031272570294,0.2839344597111146
2017-05-24,0.6930418300520008,0.2954108938574791,0.3448806024777393
2017-05-25,1.1070434053738911,0.2028328018883864,0.023457176983356476
2017-05-26,0.6060548449944084,0.09657036202649276,0.6307081847917289
2017-05-27,0.9790238340695699,0.2892281487584114,0.0650814085577925
2017-05-28,0.5348224900662899,0.5737759321928024,0.22473492845892906
2017-05-29,0.39727380173280835,0.3546562722573678,0.5814031499127547
2017-05-30,0.379239046247676,0.21902484136323133,0.7350694537162781
2017-05-31,0.6809528302401304,0.5288886018097401,0.12349191587418318
2017-06-01,0.3381347400136292,0.21960536887248358,0.775593200388054
2017-06-02,0.4036646974273026,0.45328329006830853,0.4763852854569753
2017-06-03,0.5603345920486996,0.2713908677299817,0.5016079585378369
2017-06-04,0.43645268577771884,0.4925087168812752,0.40437192958779633
2017-06-05,0.34418234617138904,0.5645088913540045,0.42464206367731094
2017-06-06,0.484332080426005,0.18184501056869826,0.667156232210497
2017-06-07,0.6174081559292972,0.11367958163221677,0.6022455201794704
2017-06-08,0.36048318988954026,0.5379499172170957,0.4349002881596486
2017-06-09,0.3344991614576429,0.1610677627225717,0.8377663275847832
2017-06-10,0.3431750589904065,0.2580998583386342,0.7320584120073667
2017-06-11,0.7097917199134827,0.30780417658388615,0.3157373641151935
2017-06-12,0.615562114942198,0.05759091364840666,0.6601802290727695
2017-06-13,0.5013891059594849,0.23288742949565253,0.5990567354795834
2017-06-14,0.6190406567184255,0.3392721104125182,0.37502058905859786
2017-06-15,0.843123197555542,0.37570858001708984,0.11450156103819609
2017-06-16,0.41362656676210463,0.18838140616814295,0.731325339525938
2017-06-17,0.7103191589315733,0.48797294062872726,0.1350411947350949
2017-06-18,0.2935805039790769,0.4834418147802353,0.5563109864791235
2017-06-19,0.967547540863355,0.329360518604517,0.03642525263906767
2017-06-20,0.3378060807784398,0.49949727455774945,0.49602994571129483
2017-06-21,0.49047464873486507,0.2024625859533747,0.6403960400881866
2017-06-22,0.6224390459246933,0.17845897873242697,0.5324353273026645
2017-06-23,0.3297403089236468,0.47057027866442996,0.533022767243286
2017-06-24,0.19347218175729117,0.7768935759862264,0.36296764264504117
2017-06-25,0.8170523513108492,0.3750162248810132,0.14126463482777277
2017-06-26,0.1865347903997948,0.38071396698554355,0.7660844971736273
2017-06-27,0.32540498247059685,0.12257976457476616,0.8853486251706878
2017-06-28,0.2833701078391944,0.24538526932398477,0.8045779174814621
2017-06-29,0.3190895466444393,0.17464266096552214,0.8396010845899582
2017-06-30,0.06593579263426363,0.46624767904480297,0.8011498550573984
2017-07-01,0.2227212437428534,0.5113516285394629,0.5992604419589043
2017-07-02,0.7404585778713226,0.5424707134564718,0.05040405256052812
2017-07-03,0.20136290361794332,0.31122972816228867,0.8207406476140022
2017-07-04,0.20272362899656096,0.9085048834482828,0.22210478658477464
2017-07-05,0.5341486761656901,0.322819247841835,0.4763654232956469
2017-07-06,0.5071612860774621,0.4260287620127201,0.4001432970787088
2017-07-07,0.44803626897434395,0.6748703916867574,0.21042661368846893
2017-07-08,0.2698334988672286,0.271613967915376,0.7918858478466669
2017-07-09,0.4802624707420667,0.5274159635106722,0.325654871451358
2017-07-10,0.36927936447318643,0.28750725323334336,0.6765466978152593
2017-07-11,0.9163240045309067,0.17954029639561972,0.2374690470751375
2017-07-12,0.47652248789866763,0.658389131228129,0.1984216912339131
2017-07-13,0.44886770274024457,0.3938058627148469,0.4906596665581067
2017-07-14,0.6998829388370117,0.47467565288146335,0.15877473276729384
2017-07-15,0.5089251001675924,0.6859599351882935,0.13844825327396393
2017-07-16,0.38581546194230515,0.49861934905250865,0.44889848803480464
2017-07-17,0.4870254169218242,0.3159175254404545,0.5303903358678023
2017-07-18,0.6368005888847014,0.21668793447315693,0.47984485886991024
2017-07-19,0.46070306096225977,0.5974598129590353,0.2751703696946303
2017-07-20,0.5653149355202913,0.43728912870089215,0.3307291915019353
2017-07-21,0.44310389552265406,0.451797468898197,0.4384319583574931
2017-07-22,0.33370884507894516,0.4126754676302274,0.5869489883383116
2017-07-23,0.7007081806659698,0.5326951940854391,0.09992990953226884
2017-07-24,0.5922352199753126,0.585524640356501,0.15557347160453597
2017-07-25,0.7327270351039866,0.25926073143879574,0.34134553124507266
2017-07-26,0.2404560079642882,0.23079739759365717,0.8620799034833908
2017-07-27,0.22940281188736358,0.5840927449365457,0.5198377706110477
2017-07-28,0.7414260630806287,0.28424649437268573,0.30766073428094387
2017-07-29,0.611383800705274,0.40972408403952915,0.31222542173539597
2017-07-30,0.528179665406545,0.6093028287092844,0.19585086467365423
2017-07-31,0.28574391501024365,0.4401127025485039,0.6074767416963974
2017-08-01,0.9762926399707794,0.2537447003026803,0.10329590295441449
2017-08-02,0.6659162272699177,0.3901810298363368,0.27723611689483124
2017-08-03,0.27862059777059284,0.38231001297632855,0.6724027656018734
2017-08-04,0.301105011603795,0.1157200903010865,0.9165082173421979
2017-08-05,0.580900510152181,0.6058495342731476,0.14658331250151
2017-08-06,0.01904729187178115,0.47392908080170554,0.8403569956620535
2017-08-07,0.2825879131754239,0.6202632288138071,0.4304821118712425
2017-08-08,0.5152209311878929,0.3710294837752978,0.4470829100658496
2017-08-09,0.1542469204093019,0.2865912096264462,0.8924950237075487
2017-08-10,0.7274784535790483,0.2213780085245768,0.384476775303483
2017-08-11,0.9625588255003095,0.20987129025161266,0.16090316573778787
2017-08-12,0.7852765150989095,0.2443860967954,0.3036707555875182
2017-08-13,0.6678404230624437,0.5175894542286793,0.14790346287190914
2017-08-14,0.8483976535499096,0.17004718569417795,0.3148885168290387
2017-08-15,0.3036311079825585,0.33545924971501034,0.6942429915070534
2017-08-16,0.5340795631830891,0.650509292880694,0.14874437358230352
2017-08-17,1.2029567162195842,0.1134939727683862,0.016882624477148056
2017-08-18,0.1409463562304154,0.2794464356265962,0.9129406064748764
2017-08-19,0.7271862453004966,0.24647406178216139,0.35967301127190393
2017-08-20,0.4487823839687432,0.23810006103788814,0.6464508560796579
2017-08-21,0.254393425071612,0.48626332978407544,0.5926765476663908
2017-08-22,0.005268511013127863,0.14643938218553862,1.1816254456837971
2017-08-23,0.011439523116375009,0.2913044448941946,1.0305893421173096
2017-08-24,0.5100666452199221,0.5550213729341825,0.2682453670228521
2017-08-25,0.7754070808490118,0.42887168874343234,0.12905452850585183
2017-08-26,0.5906978358204166,0.3926175789286693,0.3500177975123127
2017-08-27,0.627825453877449,0.324920192360878,0.3805876324574153
2017-08-28,0.35593220645872253,0.3148744981735945,0.6625265640517076
2017-08-29,0.86805689559939,0.1201358533774813,0.34514069308837253
2017-08-30,0.17005525579831252,0.5955819841474295,0.5676960945129395
2017-08-31,0.17719994993725172,0.6449350022400419,0.5111983294288317
2017-09-01,0.7969274322191874,0.46962279826402664,0.06678310098747413
2017-09-02,0.35818576750655967,0.2226733397692442,0.7524740969141325
2017-09-03,0.053791080485098064,0.7133910109599432,0.566151175647974
2017-09-04,0.32546232640743256,0.5573407063881556,0.4505302670101325
2017-09-05,0.27882521227002144,0.6914345522721609,0.36307353898882866
2017-09-06,0.22491847067916146,0.7301900784174601,0.3782248521844546
2017-09-07,0.3041171664760138,0.2444389450053374,0.7847771781186262
2017-09-08,0.22893359688653922,0.5165777212629715,0.5878219852844874
2017-09-09,0.20235648727975786,0.4480373462041219,0.6829394623637199
2017-09-10,0.7381260121862093,0.22128964339693388,0.37391779478639364
2017-09-11,0.31566469902948785,0.2740638417502244,0.7436048444360495
2017-09-12,0.3793597699453433,0.5980547517538071,0.3559188147385915
2017-09-13,0.7308059694866339,0.43091435730457306,0.17161300405859947
2017-09-14,0.17518852526942888,0.21205176894242564,0.9460929284493128
2017-09-15,0.7419774874579161,0.4559188062946002,0.1354370222737392
2017-09-16,0.29305304687780637,0.3957090477148692,0.6445711900790533
2017-09-17,0.41391625441610813,0.5496119496723016,0.3698050701059401
2017-09-18,0.9040002183367809,0.1338679144779841,0.2954652671081324
2017-09-19,0.48871904114882153,0.2914548044403394,0.5531594806040326
2017-09-20,0.4384775310754776,0.24509207966427007,0.6497638708290955
2017-09-21,0.6653729079601666,0.2071538893505931,0.46080634905956686
2017-09-22,0.7745340767626961,0.2528145977606376,0.30598464724607766
2017-09-23,0.8103353407932445,0.17664542390654484,0.3463525592039029
2017-09-24,0.9456879670421282,0.15782568355401358,0.22981965014090142
2017-09-25,0.8399199531025564,0.14954068511724472,0.3438727216174205
2017-09-26,0.9032502720753351,0.3150658831000328,0.11501718452200294
2017-09-27,0.6630114664634069,0.3332805819809437,0.33704122621566057
2017-09-28,1.162126104036967,0.15382236738999686,0.017384857404977083
2017-09-29,0.8881028449783722,0.17256722350915274,0.2726632800574104
2017-09-30,0.6579969627782702,0.4168657374878724,0.25847075258692104
2017-10-01,0.8738118644881373,0.09461789267758529,0.36490358381221694
2017-10-02,0.4228992002705733,0.3885483096043269,0.5218859023104111
2017-10-03,0.8341638096608222,0.15633580926805735,0.3428337244161715
2017-10-04,0.8356784709418813,0.2400694371511539,0.25758533893773955
2017-10-05,0.7940276116132736,0.2938467413187027,0.24545889409879842
2017-10-06,1.0605859458446503,0.19044659410913786,0.08230078282455604
2017-10-07,1.0678749084472656,0.20108791533857584,0.06437056938496728
2017-10-08,0.905700083822012,0.17517222091555595,0.2524610781110823
2017-10-09,0.3664206221389274,0.4941316743691762,0.4727809534718593
2017-10-10,0.9515455563863119,0.2960529463986556,0.08573481657852729
2017-10-11,0.8967269224425157,0.33621051038304967,0.10039598060150941
2017-10-12,0.12008452089503407,0.2712046739955743,0.942044198513031
2017-10-13,1.1723272601763408,0.12959346113105616,0.031412397511303425
2017-10-14,0.8540003001689911,0.22301023453474045,0.25632275074409944
2017-10-15,0.6919671206269413,0.22707649320363998,0.41428971391481656
2017-10-16,0.6824397097031275,0.29601602007945377,0.3548776836444934
2017-10-17,1.0242545406023662,0.2893881580481927,0.019690662001570065
2017-10-18,1.0806135733922322,0.2196983111401399,0.03302144818007946
2017-10-19,0.6103105793396632,0.4351385620733102,0.2878842077528437
2017-10-20,0.7883177200953165,0.4017764488235116,0.14323913228387633
2017-10-21,0.9048231641451517,0.3695511569579442,0.058959087977806725
2017-10-22,0.5411830715214213,0.48910117770234746,0.30304916311676305
2017-10-23,0.5961855246375004,0.2515975547333558,0.48555023098985356
2017-10-24,0.7305377498269081,0.4832982054601113,0.11949740699492395
2017-10-25,0.6561094857752323,0.0828331783413887,0.5943906460888684
2017-10-26,0.4550964056203763,0.27490522402028245,0.6033316718724867
2017-10-27,0.8383504788701733,0.15746618000169596,0.33751665443802875
2017-10-28,0.8393841882546743,0.43942299485206604,0.05452606578667959
2017-10-29,0.28674847648168605,0.4089526931444804,0.6376322011152903
2017-10-30,1.120697597662608,0.17141869540015855,0.04121700363854567
2017-10-31,0.8243932978172476,0.14072563468168178,0.3682143857392172
2017-11-01,0.9240450443467125,0.07573432413240273,0.333553973507757
2017-11-02,0.5648856048161784,0.4348284552494685,0.3336193027595679
2017-11-03,0.8676877816518148,0.400535320242246,0.06511019573857386
2017-11-04,0.35771182004828006,0.40769551414996386,0.5679260641336441
2017-11-05,0.4084527436643839,0.34292598192890483,0.581954532613357
2017-11-06,0.4089837794502576,0.6573621382315954,0.26698756047214073
2017-11-07,0.38899451796896756,0.38609832773605984,0.5582405676444372
2017-11-08,0.5721725972058872,0.4074733927845955,0.3536873757839203
2017-11-09,0.5956092038347075,0.39116545021533966,0.3465586396244665
2017-11-10,0.6076640139023463,0.32070043434699375,0.4049689086774985
2017-11-11,0.7227253665526708,0.4368756686647733,0.1737322568272551
2017-11-12,0.8842619111140569,0.3221764974296093,0.1268948814831674
2017-11-13,0.02274080152468135,0.18556467397138476,1.1250279347101848
2017-11-14,0.5502166152000427,0.5381501615047455,0.24496652279049158
2017-11-15,0.8480283891161283,0.2934073433279991,0.1918976434196035
2017-11-16,1.1910110513369243,0.1283754507700602,0.013946789937714735
2017-11-17,0.5502507809239129,0.3580594326679905,0.4250231236219406
2017-11-18,0.3258176160355409,0.6178891162077585,0.3896266222000122
2017-11-19,0.7258677156642079,0.2529076337814331,0.35455808974802494
2017-11-20,0.8831322823340694,0.15855943349500498,0.2916416379157454
2017-11-21,0.9815374215443929,0.2739504302541415,0.07784550357609987
2017-11-22,0.22469692126226923,0.5864261761307716,0.522210106253624
2017-11-23,0.7387052873770396,0.4341752529144287,0.16045279242098331
2017-11-24,0.4269474810765435,0.44931835557023686,0.45706749086578685
2017-11-25,0.8965966528824841,0.0958791080241402,0.340857478712375
2017-11-26,0.6224530594190583,0.18531462037935853,0.5255656051449478
2017-11-27,0.6004106104373932,0.37279271334409714,0.3601300564284126
2017-11-28,0.45150988091093797,0.4637443774069349,0.4180790428072214
2017-11-29,0.17804493879278502,0.5935159722963969,0.5617724036177
2017-11-30,0.823286106189092,0.45602824663122493,0.05401887542878588
2017-12-01,0.22799098934046924,0.65352929631869,0.45181303719679516
2017-12-02,0.7102666769448357,0.23647012561559677,0.38659649807959795
2017-12-03,0.5875985172266761,0.3338681434591611,0.4118667505681515
2017-12-04,0.9608010947704315,0.3182893469929695,0.054242867355545364
2017-12-05,0.8453783177925894,0.13981992565095425,0.34813513156647485
2017-12-06,0.41827857117944706,0.20109135285019875,0.7139633440723022
2017-12-07,0.791491129125158,0.29291362191239995,0.24892860294009247
2017-12-08,0.8664100468158722,0.20475839699308077,0.2621649280190468
2017-12-09,0.995338499546051,0.2757449063162009,0.06224988866597414
2017-12-10,0.6801215924012164,0.27914458823700744,0.37406721074754995
2017-12-11,0.7362167338530222,0.48265651365121204,0.1144601075599591
2017-12-12,0.7699926743904749,0.27007711057861644,0.29326349636539817
2017-12-13,1.1971762776374817,0.11974294235308965,0.016414056687305372
2017-12-14,0.8724351897835732,0.23100149941941103,0.22989669411132732
2017-12-15,0.465744203577439,0.4400070570409298,0.42758212409292656
2017-12-16,0.6844550917545954,0.5659327407677969,0.08294546542068322
2017-12-17,0.8836490757918606,0.11952179856598377,0.33016247985263664
2017-12-18,0.9967048217852911,0.20033849403262138,0.13628996101518473
2017-12-19,0.6397664013008276,0.2815174072359999,0.41204955863455933
2017-12-20,0.6576853074754277,0.5552656476696333,0.1203823151687781
2017-12-21,0.8478900659829378,0.15614352375268936,0.32929975384225446
2017-12-22,0.8770864248508587,0.10479098667080204,0.3514559908459584
2017-12-23,0.3233785306413968,0.6802626152833303,0.3296922395626704
2017-12-24,0.30489015315348905,0.41155902203172445,0.6168841645121574
2017-12-25,0.7853044336661696,0.1889006725202004,0.3591282883038123
2017-12-26,0.505312719848007,0.18864520577092966,0.6393753920371333
2017-12-27,0.34661961377908784,0.7171103159586588,0.269603348026673
2017-12-28,0.10543200404693683,0.5226185818513235,0.7052827874819437
2017-12-29,1.0335969030857086,0.2206523697823286,0.07908413605764508
2017-12-30,0.2997252347801502,0.4670458436012268,0.566562237838904
2017-12-31,0.381720052275341,0.4357605626185735,0.515852764248848
2018-01-01,0.7188410594438513,0.30031144122282666,0.31418084003962576
2018-01-02,0.48465575991819304,0.3379354327917099,0.5107421538171669
2018-01-03,0.3322719354182482,0.20556383579969406,0.7954976226513585
2018-01-04,0.27254669088870287,0.5843198181440433,0.47646672526995343
2018-01-05,0.47587234526872635,0.3878014733393987,0.4696594762305419
2018-01-06,0.005608009484906991,0.16950944097091755,1.158215860525767
2018-01-07,0.6448026170643667,0.2384265437722206,0.4501041990394394
2018-01-08,0.6946504397007326,0.2886473921438058,0.3500354817758004
2018-01-09,1.2218120296796162,0.0982353463768959,0.01328593942647179
2018-01-10,1.096049726009369,0.19487494230270386,0.04240871515745918
2018-01-11,0.44827048294246197,0.7095030409594377,0.1755598041539391
2018-01-12,1.1476808587710063,0.14681591155628362,0.03883653824838499
2018-01-13,0.5745967151597142,0.29723874231179553,0.4614979053537051
2018-01-14,0.850533474702388,0.21999055643876395,0.26280925267686445
2018-01-15,0.5197101685528954,0.5231765409310659,0.2904467135667801
2018-01-16,0.6193381908039252,0.33705894897381466,0.37693620938807726
2018-01-17,0.33660640633509803,0.3809479797879855,0.6157789421267807
2018-01-18,0.9315516650676727,0.3280809285740058,0.07370069436728954
2018-01-19,1.0855989853541057,0.22923102974891663,0.018503226960698765
2018-01-20,0.46435787590841454,0.7680732905864716,0.10090222085515659
2018-01-21,0.02261534457405408,0.5200685461362203,0.790649433930715
2018-01-22,0.5302009029158702,0.1782976444810629,0.6248346962966025
2018-01-23,0.2651152102043852,0.3664999504884084,0.7017182148993015
2018-01-24,0.9711862107117971,0.26438424549996853,0.09776285003560285
2018-01-25,1.0148597955703735,0.2825582306832075,0.03591526485979557
2018-01-26,0.33867184321085614,0.5271289795637131,0.46753253787755966
2018-01-27,0.7312868859153241,0.2206291320423285,0.38141729139412445
2018-01-28,0.45839980368812877,0.2860106515387694,0.588922917842865
2018-01-29,1.2679210503896077,0.05556490427503983,0.009847380608941117
2018-01-30,0.3721730785133938,0.3212409447878599,0.6399192940443754
2018-01-31,0.9008966788339118,0.11735962983220816,0.3150770460876326
2018-02-01,0.4259255714714527,0.5282223795851072,0.379185330743591
2018-02-02,0.08583425140629213,0.5440323327978452,0.7034667630990347
2018-02-03,0.14847038119720915,0.5841003526002169,0.6007626255353292
2018-02-04,0.2526125859779616,0.21423192943135896,0.8664888298759857
2018-02-05,0.3639168944209814,0.31568949421246845,0.6537268956502279
2018-02-06,0.5346670293559631,0.44191594670216244,0.35675035370513797
2018-02-07,0.4531421096374591,0.32901935279369354,0.5511719005492827
2018-02-08,0.6717725441170236,0.32708921780188877,0.33447165073206025
2018-02-09,0.6286750833193461,0.3956474040945371,0.30901084855819744
2018-02-10,0.7223651142558083,0.21246630232781172,0.3985018975411852
2018-02-11,0.5583590064197779,0.4762633591890335,0.2987109658618768
2018-02-12,0.736221817942957,0.37717178215583164,0.2199398623779416
2018-02-13,0.7776116433087736,0.16834127685676017,0.38738036730016273
2018-02-14,0.9189331964589655,0.0940179464717706,0.3203821408872803
2018-02-15,0.7694047458159426,0.1882187599937121,0.37570976838469505
2018-02-16,0.14735809496293464,0.5065548308193684,0.6794204413890839
2018-02-17,0.8535722016046444,0.18985489755868912,0.28990625590085983
